amfi_code,date,nav,scheme_name
118635,2022-03-30,163.0405,Nippon India ETF Nifty 50 BeES
118635,2022-03-31,163.5211,Nippon India ETF Nifty 50 BeES
118635,2022-04-01,164.5315,Nippon India ETF Nifty 50 BeES
118635,2022-04-04,164.4203,Nippon India ETF Nifty 50 BeES
118635,2022-04-05,164.3949,Nippon India ETF Nifty 50 BeES
118635,2022-04-06,164.632,Nippon India ETF Nifty 50 BeES
118635,2022-04-07,163.7042,Nippon India ETF Nifty 50 BeES
118635,2022-04-08,163.0285,Nippon India ETF Nifty 50 BeES
118635,2022-04-11,164.9636,Nippon India ETF Nifty 50 BeES
118635,2022-04-12,167.7851,Nippon India ETF Nifty 50 BeES
118635,2022-04-13,170.0749,Nippon India ETF Nifty 50 BeES
118635,2022-04-14,168.3287,Nippon India ETF Nifty 50 BeES
118635,2022-04-15,166.4686,Nippon India ETF Nifty 50 BeES
118635,2022-04-18,164.9383,Nippon India ETF Nifty 50 BeES
118635,2022-04-19,165.2051,Nippon India ETF Nifty 50 BeES
118635,2022-04-20,161.5319,Nippon India ETF Nifty 50 BeES
118635,2022-04-21,160.8378,Nippon India ETF Nifty 50 BeES
118635,2022-04-22,162.7859,Nippon India ETF Nifty 50 BeES
118635,2022-04-25,164.1855,Nippon India ETF Nifty 50 BeES
118635,2022-04-26,163.5868,Nippon India ETF Nifty 50 BeES
118635,2022-04-27,163.0914,Nippon India ETF Nifty 50 BeES
118635,2022-04-28,163.9353,Nippon India ETF Nifty 50 BeES
118635,2022-04-29,165.281,Nippon India ETF Nifty 50 BeES
118635,2022-05-02,164.6458,Nippon India ETF Nifty 50 BeES
118635,2022-05-03,164.4149,Nippon India ETF Nifty 50 BeES
118635,2022-05-04,163.739,Nippon India ETF Nifty 50 BeES
118635,2022-05-05,162.0471,Nippon India ETF Nifty 50 BeES
118635,2022-05-06,161.8392,Nippon India ETF Nifty 50 BeES
118635,2022-05-09,161.5308,Nippon India ETF Nifty 50 BeES
118635,2022-05-10,159.9543,Nippon India ETF Nifty 50 BeES
118635,2022-05-11,160.8858,Nippon India ETF Nifty 50 BeES
118635,2022-05-12,161.6072,Nippon India ETF Nifty 50 BeES
118635,2022-05-13,162.6144,Nippon India ETF Nifty 50 BeES
118635,2022-05-16,161.6782,Nippon India ETF Nifty 50 BeES
118635,2022-05-17,159.1552,Nippon India ETF Nifty 50 BeES
118635,2022-05-18,159.8479,Nippon India ETF Nifty 50 BeES
118635,2022-05-19,159.063,Nippon India ETF Nifty 50 BeES
118635,2022-05-20,157.9885,Nippon India ETF Nifty 50 BeES
118635,2022-05-23,156.4511,Nippon India ETF Nifty 50 BeES
118635,2022-05-24,156.1793,Nippon India ETF Nifty 50 BeES
118635,2022-05-25,158.2914,Nippon India ETF Nifty 50 BeES
118635,2022-05-26,157.7189,Nippon India ETF Nifty 50 BeES
118635,2022-05-27,156.3983,Nippon India ETF Nifty 50 BeES
118635,2022-05-30,157.3166,Nippon India ETF Nifty 50 BeES
118635,2022-05-31,157.6207,Nippon India ETF Nifty 50 BeES
118635,2022-06-01,154.9887,Nippon India ETF Nifty 50 BeES
118635,2022-06-02,155.912,Nippon India ETF Nifty 50 BeES
118635,2022-06-03,158.7353,Nippon India ETF Nifty 50 BeES
118635,2022-06-06,155.4708,Nippon India ETF Nifty 50 BeES
118635,2022-06-07,153.9848,Nippon India ETF Nifty 50 BeES
118635,2022-06-08,150.512,Nippon India ETF Nifty 50 BeES
118635,2022-06-09,150.4968,Nippon India ETF Nifty 50 BeES
118635,2022-06-10,151.8007,Nippon India ETF Nifty 50 BeES
118635,2022-06-13,152.0103,Nippon India ETF Nifty 50 BeES
118635,2022-06-14,153.8324,Nippon India ETF Nifty 50 BeES
118635,2022-06-15,154.9622,Nippon India ETF Nifty 50 BeES
118635,2022-06-16,157.2184,Nippon India ETF Nifty 50 BeES
118635,2022-06-17,158.8012,Nippon India ETF Nifty 50 BeES
118635,2022-06-20,158.3597,Nippon India ETF Nifty 50 BeES
118635,2022-06-21,158.5281,Nippon India ETF Nifty 50 BeES
118635,2022-06-22,157.4855,Nippon India ETF Nifty 50 BeES
118635,2022-06-23,157.2695,Nippon India ETF Nifty 50 BeES
118635,2022-06-24,157.4303,Nippon India ETF Nifty 50 BeES
118635,2022-06-27,157.4021,Nippon India ETF Nifty 50 BeES
118635,2022-06-28,159.2239,Nippon India ETF Nifty 50 BeES
118635,2022-06-29,158.8759,Nippon India ETF Nifty 50 BeES
118635,2022-06-30,157.7492,Nippon India ETF Nifty 50 BeES
118635,2022-07-01,156.7106,Nippon India ETF Nifty 50 BeES
118635,2022-07-04,157.6348,Nippon India ETF Nifty 50 BeES
118635,2022-07-05,155.9143,Nippon India ETF Nifty 50 BeES
118635,2022-07-06,155.7379,Nippon India ETF Nifty 50 BeES
118635,2022-07-07,157.5215,Nippon India ETF Nifty 50 BeES
118635,2022-07-08,157.9809,Nippon India ETF Nifty 50 BeES
118635,2022-07-11,157.9658,Nippon India ETF Nifty 50 BeES
118635,2022-07-12,158.0009,Nippon India ETF Nifty 50 BeES
118635,2022-07-13,156.7552,Nippon India ETF Nifty 50 BeES
118635,2022-07-14,155.739,Nippon India ETF Nifty 50 BeES
118635,2022-07-15,155.5705,Nippon India ETF Nifty 50 BeES
118635,2022-07-18,155.997,Nippon India ETF Nifty 50 BeES
118635,2022-07-19,157.2941,Nippon India ETF Nifty 50 BeES
118635,2022-07-20,157.4946,Nippon India ETF Nifty 50 BeES
118635,2022-07-21,159.3312,Nippon India ETF Nifty 50 BeES
118635,2022-07-22,161.5228,Nippon India ETF Nifty 50 BeES
118635,2022-07-25,162.662,Nippon India ETF Nifty 50 BeES
118635,2022-07-26,164.3868,Nippon India ETF Nifty 50 BeES
118635,2022-07-27,163.1426,Nippon India ETF Nifty 50 BeES
118635,2022-07-28,161.6979,Nippon India ETF Nifty 50 BeES
118635,2022-07-29,162.469,Nippon India ETF Nifty 50 BeES
118635,2022-08-01,160.7772,Nippon India ETF Nifty 50 BeES
118635,2022-08-02,160.4781,Nippon India ETF Nifty 50 BeES
118635,2022-08-03,161.5782,Nippon India ETF Nifty 50 BeES
118635,2022-08-04,163.5436,Nippon India ETF Nifty 50 BeES
118635,2022-08-05,163.2877,Nippon India ETF Nifty 50 BeES
118635,2022-08-08,162.5047,Nippon India ETF Nifty 50 BeES
118635,2022-08-09,163.0158,Nippon India ETF Nifty 50 BeES
118635,2022-08-10,161.6723,Nippon India ETF Nifty 50 BeES
118635,2022-08-11,161.5263,Nippon India ETF Nifty 50 BeES
118635,2022-08-12,161.5991,Nippon India ETF Nifty 50 BeES
118635,2022-08-15,161.6454,Nippon India ETF Nifty 50 BeES
118635,2022-08-16,161.8461,Nippon India ETF Nifty 50 BeES
118635,2022-08-17,160.8268,Nippon India ETF Nifty 50 BeES
118635,2022-08-18,159.9546,Nippon India ETF Nifty 50 BeES
118635,2022-08-19,159.061,Nippon India ETF Nifty 50 BeES
118635,2022-08-22,157.0456,Nippon India ETF Nifty 50 BeES
118635,2022-08-23,157.5671,Nippon India ETF Nifty 50 BeES
118635,2022-08-24,158.8077,Nippon India ETF Nifty 50 BeES
118635,2022-08-25,159.9292,Nippon India ETF Nifty 50 BeES
118635,2022-08-26,159.6681,Nippon India ETF Nifty 50 BeES
118635,2022-08-29,158.693,Nippon India ETF Nifty 50 BeES
118635,2022-08-30,159.7456,Nippon India ETF Nifty 50 BeES
118635,2022-08-31,160.6665,Nippon India ETF Nifty 50 BeES
118635,2022-09-01,161.0359,Nippon India ETF Nifty 50 BeES
118635,2022-09-02,163.437,Nippon India ETF Nifty 50 BeES
118635,2022-09-05,163.486,Nippon India ETF Nifty 50 BeES
118635,2022-09-06,163.2266,Nippon India ETF Nifty 50 BeES
118635,2022-09-07,162.777,Nippon India ETF Nifty 50 BeES
118635,2022-09-08,160.7925,Nippon India ETF Nifty 50 BeES
118635,2022-09-09,161.7491,Nippon India ETF Nifty 50 BeES
118635,2022-09-12,161.6928,Nippon India ETF Nifty 50 BeES
118635,2022-09-13,162.4532,Nippon India ETF Nifty 50 BeES
118635,2022-09-14,165.0073,Nippon India ETF Nifty 50 BeES
118635,2022-09-15,164.565,Nippon India ETF Nifty 50 BeES
118635,2022-09-16,161.5274,Nippon India ETF Nifty 50 BeES
118635,2022-09-19,162.2487,Nippon India ETF Nifty 50 BeES
118635,2022-09-20,162.5544,Nippon India ETF Nifty 50 BeES
118635,2022-09-21,161.6656,Nippon India ETF Nifty 50 BeES
118635,2022-09-22,162.2761,Nippon India ETF Nifty 50 BeES
118635,2022-09-23,163.4084,Nippon India ETF Nifty 50 BeES
118635,2022-09-26,162.2303,Nippon India ETF Nifty 50 BeES
118635,2022-09-27,161.9139,Nippon India ETF Nifty 50 BeES
118635,2022-09-28,163.9685,Nippon India ETF Nifty 50 BeES
118635,2022-09-29,163.0865,Nippon India ETF Nifty 50 BeES
118635,2022-09-30,163.2597,Nippon India ETF Nifty 50 BeES
118635,2022-10-03,159.8709,Nippon India ETF Nifty 50 BeES
118635,2022-10-04,158.024,Nippon India ETF Nifty 50 BeES
118635,2022-10-05,158.3097,Nippon India ETF Nifty 50 BeES
118635,2022-10-06,159.9922,Nippon India ETF Nifty 50 BeES
118635,2022-10-07,158.2992,Nippon India ETF Nifty 50 BeES
118635,2022-10-10,158.4776,Nippon India ETF Nifty 50 BeES
118635,2022-10-11,158.0723,Nippon India ETF Nifty 50 BeES
118635,2022-10-12,159.3931,Nippon India ETF Nifty 50 BeES
118635,2022-10-13,157.8928,Nippon India ETF Nifty 50 BeES
118635,2022-10-14,158.5317,Nippon India ETF Nifty 50 BeES
118635,2022-10-17,157.7666,Nippon India ETF Nifty 50 BeES
118635,2022-10-18,158.1366,Nippon India ETF Nifty 50 BeES
118635,2022-10-19,158.3076,Nippon India ETF Nifty 50 BeES
118635,2022-10-20,158.063,Nippon India ETF Nifty 50 BeES
118635,2022-10-21,158.7646,Nippon India ETF Nifty 50 BeES
118635,2022-10-24,158.9033,Nippon India ETF Nifty 50 BeES
118635,2022-10-25,158.8125,Nippon India ETF Nifty 50 BeES
118635,2022-10-26,158.4313,Nippon India ETF Nifty 50 BeES
118635,2022-10-27,158.6138,Nippon India ETF Nifty 50 BeES
118635,2022-10-28,158.9845,Nippon India ETF Nifty 50 BeES
118635,2022-10-31,157.7833,Nippon India ETF Nifty 50 BeES
118635,2022-11-01,157.4135,Nippon India ETF Nifty 50 BeES
118635,2022-11-02,156.1397,Nippon India ETF Nifty 50 BeES
118635,2022-11-03,156.1693,Nippon India ETF Nifty 50 BeES
118635,2022-11-04,155.4938,Nippon India ETF Nifty 50 BeES
118635,2022-11-07,156.5591,Nippon India ETF Nifty 50 BeES
118635,2022-11-08,157.5052,Nippon India ETF Nifty 50 BeES
118635,2022-11-09,156.4002,Nippon India ETF Nifty 50 BeES
118635,2022-11-10,156.4779,Nippon India ETF Nifty 50 BeES
118635,2022-11-11,157.3795,Nippon India ETF Nifty 50 BeES
118635,2022-11-14,157.2348,Nippon India ETF Nifty 50 BeES
118635,2022-11-15,156.3805,Nippon India ETF Nifty 50 BeES
118635,2022-11-16,155.0678,Nippon India ETF Nifty 50 BeES
118635,2022-11-17,156.237,Nippon India ETF Nifty 50 BeES
118635,2022-11-18,157.4775,Nippon India ETF Nifty 50 BeES
118635,2022-11-21,157.2906,Nippon India ETF Nifty 50 BeES
118635,2022-11-22,158.3623,Nippon India ETF Nifty 50 BeES
118635,2022-11-23,154.6429,Nippon India ETF Nifty 50 BeES
118635,2022-11-24,156.4139,Nippon India ETF Nifty 50 BeES
118635,2022-11-25,156.2936,Nippon India ETF Nifty 50 BeES
118635,2022-11-28,156.5559,Nippon India ETF Nifty 50 BeES
118635,2022-11-29,156.2261,Nippon India ETF Nifty 50 BeES
118635,2022-11-30,158.1035,Nippon India ETF Nifty 50 BeES
118635,2022-12-01,156.817,Nippon India ETF Nifty 50 BeES
118635,2022-12-02,158.8039,Nippon India ETF Nifty 50 BeES
118635,2022-12-05,159.4023,Nippon India ETF Nifty 50 BeES
118635,2022-12-06,160.2998,Nippon India ETF Nifty 50 BeES
118635,2022-12-07,159.9508,Nippon India ETF Nifty 50 BeES
118635,2022-12-08,158.328,Nippon India ETF Nifty 50 BeES
118635,2022-12-09,159.6214,Nippon India ETF Nifty 50 BeES
118635,2022-12-12,160.1115,Nippon India ETF Nifty 50 BeES
118635,2022-12-13,161.9904,Nippon India ETF Nifty 50 BeES
118635,2022-12-14,161.817,Nippon India ETF Nifty 50 BeES
118635,2022-12-15,161.3456,Nippon India ETF Nifty 50 BeES
118635,2022-12-16,163.2744,Nippon India ETF Nifty 50 BeES
118635,2022-12-19,165.9365,Nippon India ETF Nifty 50 BeES
118635,2022-12-20,166.0348,Nippon India ETF Nifty 50 BeES
118635,2022-12-21,165.0996,Nippon India ETF Nifty 50 BeES
118635,2022-12-22,166.2848,Nippon India ETF Nifty 50 BeES
118635,2022-12-23,166.0249,Nippon India ETF Nifty 50 BeES
118635,2022-12-26,166.9278,Nippon India ETF Nifty 50 BeES
118635,2022-12-27,166.6597,Nippon India ETF Nifty 50 BeES
118635,2022-12-28,168.8951,Nippon India ETF Nifty 50 BeES
118635,2022-12-29,168.017,Nippon India ETF Nifty 50 BeES
118635,2022-12-30,168.7666,Nippon India ETF Nifty 50 BeES
118635,2023-01-02,168.1792,Nippon India ETF Nifty 50 BeES
118635,2023-01-03,167.8785,Nippon India ETF Nifty 50 BeES
118635,2023-01-04,167.3993,Nippon India ETF Nifty 50 BeES
118635,2023-01-05,168.5018,Nippon India ETF Nifty 50 BeES
118635,2023-01-06,169.8615,Nippon India ETF Nifty 50 BeES
118635,2023-01-09,170.7271,Nippon India ETF Nifty 50 BeES
118635,2023-01-10,170.6642,Nippon India ETF Nifty 50 BeES
118635,2023-01-11,170.9484,Nippon India ETF Nifty 50 BeES
118635,2023-01-12,172.2987,Nippon India ETF Nifty 50 BeES
118635,2023-01-13,173.7045,Nippon India ETF Nifty 50 BeES
118635,2023-01-16,170.0071,Nippon India ETF Nifty 50 BeES
118635,2023-01-17,169.7161,Nippon India ETF Nifty 50 BeES
118635,2023-01-18,169.4921,Nippon India ETF Nifty 50 BeES
118635,2023-01-19,170.5115,Nippon India ETF Nifty 50 BeES
118635,2023-01-20,170.5062,Nippon India ETF Nifty 50 BeES
118635,2023-01-23,171.6019,Nippon India ETF Nifty 50 BeES
118635,2023-01-24,170.1805,Nippon India ETF Nifty 50 BeES
118635,2023-01-25,170.6313,Nippon India ETF Nifty 50 BeES
118635,2023-01-26,171.9826,Nippon India ETF Nifty 50 BeES
118635,2023-01-27,170.0062,Nippon India ETF Nifty 50 BeES
118635,2023-01-30,173.6316,Nippon India ETF Nifty 50 BeES
118635,2023-01-31,175.4237,Nippon India ETF Nifty 50 BeES
118635,2023-02-01,175.5161,Nippon India ETF Nifty 50 BeES
118635,2023-02-02,174.4194,Nippon India ETF Nifty 50 BeES
118635,2023-02-03,174.2594,Nippon India ETF Nifty 50 BeES
118635,2023-02-06,174.469,Nippon India ETF Nifty 50 BeES
118635,2023-02-07,175.1901,Nippon India ETF Nifty 50 BeES
118635,2023-02-08,177.4478,Nippon India ETF Nifty 50 BeES
118635,2023-02-09,176.8485,Nippon India ETF Nifty 50 BeES
118635,2023-02-10,177.757,Nippon India ETF Nifty 50 BeES
118635,2023-02-13,175.9763,Nippon India ETF Nifty 50 BeES
118635,2023-02-14,175.4718,Nippon India ETF Nifty 50 BeES
118635,2023-02-15,176.1048,Nippon India ETF Nifty 50 BeES
118635,2023-02-16,177.1959,Nippon India ETF Nifty 50 BeES
118635,2023-02-17,176.1971,Nippon India ETF Nifty 50 BeES
118635,2023-02-20,175.6529,Nippon India ETF Nifty 50 BeES
118635,2023-02-21,177.8582,Nippon India ETF Nifty 50 BeES
118635,2023-02-22,179.6512,Nippon India ETF Nifty 50 BeES
118635,2023-02-23,180.051,Nippon India ETF Nifty 50 BeES
118635,2023-02-24,176.8744,Nippon India ETF Nifty 50 BeES
118635,2023-02-27,180.6425,Nippon India ETF Nifty 50 BeES
118635,2023-02-28,180.7062,Nippon India ETF Nifty 50 BeES
118635,2023-03-01,180.3373,Nippon India ETF Nifty 50 BeES
118635,2023-03-02,179.6601,Nippon India ETF Nifty 50 BeES
118635,2023-03-03,180.3077,Nippon India ETF Nifty 50 BeES
118635,2023-03-06,180.9728,Nippon India ETF Nifty 50 BeES
118635,2023-03-07,182.4812,Nippon India ETF Nifty 50 BeES
118635,2023-03-08,181.196,Nippon India ETF Nifty 50 BeES
118635,2023-03-09,180.8262,Nippon India ETF Nifty 50 BeES
118635,2023-03-10,183.9531,Nippon India ETF Nifty 50 BeES
118635,2023-03-13,184.3868,Nippon India ETF Nifty 50 BeES
118635,2023-03-14,184.2215,Nippon India ETF Nifty 50 BeES
118635,2023-03-15,182.9008,Nippon India ETF Nifty 50 BeES
118635,2023-03-16,183.7549,Nippon India ETF Nifty 50 BeES
118635,2023-03-17,185.4086,Nippon India ETF Nifty 50 BeES
118635,2023-03-20,186.8376,Nippon India ETF Nifty 50 BeES
118635,2023-03-21,186.5383,Nippon India ETF Nifty 50 BeES
118635,2023-03-22,187.1875,Nippon India ETF Nifty 50 BeES
118635,2023-03-23,189.8655,Nippon India ETF Nifty 50 BeES
118635,2023-03-24,191.6368,Nippon India ETF Nifty 50 BeES
118635,2023-03-27,190.5083,Nippon India ETF Nifty 50 BeES
118635,2023-03-28,186.6737,Nippon India ETF Nifty 50 BeES
118635,2023-03-29,187.2245,Nippon India ETF Nifty 50 BeES
118635,2023-03-30,188.5501,Nippon India ETF Nifty 50 BeES
118635,2023-03-31,186.9722,Nippon India ETF Nifty 50 BeES
118635,2023-04-03,187.0552,Nippon India ETF Nifty 50 BeES
118635,2023-04-04,186.748,Nippon India ETF Nifty 50 BeES
118635,2023-04-05,187.004,Nippon India ETF Nifty 50 BeES
118635,2023-04-06,186.2677,Nippon India ETF Nifty 50 BeES
118635,2023-04-07,188.3438,Nippon India ETF Nifty 50 BeES
118635,2023-04-10,188.6695,Nippon India ETF Nifty 50 BeES
118635,2023-04-11,187.4129,Nippon India ETF Nifty 50 BeES
118635,2023-04-12,188.9237,Nippon India ETF Nifty 50 BeES
118635,2023-04-13,187.0744,Nippon India ETF Nifty 50 BeES
118635,2023-04-14,189.1502,Nippon India ETF Nifty 50 BeES
118635,2023-04-17,190.79,Nippon India ETF Nifty 50 BeES
118635,2023-04-18,193.0734,Nippon India ETF Nifty 50 BeES
118635,2023-04-19,192.9229,Nippon India ETF Nifty 50 BeES
118635,2023-04-20,192.2398,Nippon India ETF Nifty 50 BeES
118635,2023-04-21,192.4714,Nippon India ETF Nifty 50 BeES
118635,2023-04-24,192.4376,Nippon India ETF Nifty 50 BeES
118635,2023-04-25,191.5104,Nippon India ETF Nifty 50 BeES
118635,2023-04-26,190.7425,Nippon India ETF Nifty 50 BeES
118635,2023-04-27,190.2692,Nippon India ETF Nifty 50 BeES
118635,2023-04-28,188.5521,Nippon India ETF Nifty 50 BeES
118635,2023-05-01,189.6997,Nippon India ETF Nifty 50 BeES
118635,2023-05-02,189.7163,Nippon India ETF Nifty 50 BeES
118635,2023-05-03,189.3355,Nippon India ETF Nifty 50 BeES
118635,2023-05-04,187.7185,Nippon India ETF Nifty 50 BeES
118635,2023-05-05,186.0391,Nippon India ETF Nifty 50 BeES
118635,2023-05-08,189.1095,Nippon India ETF Nifty 50 BeES
118635,2023-05-09,188.2377,Nippon India ETF Nifty 50 BeES
118635,2023-05-10,189.2788,Nippon India ETF Nifty 50 BeES
118635,2023-05-11,189.6288,Nippon India ETF Nifty 50 BeES
118635,2023-05-12,185.4635,Nippon India ETF Nifty 50 BeES
118635,2023-05-15,188.303,Nippon India ETF Nifty 50 BeES
118635,2023-05-16,189.4586,Nippon India ETF Nifty 50 BeES
118635,2023-05-17,188.3684,Nippon India ETF Nifty 50 BeES
118635,2023-05-18,188.4219,Nippon India ETF Nifty 50 BeES
118635,2023-05-19,186.7533,Nippon India ETF Nifty 50 BeES
118635,2023-05-22,189.665,Nippon India ETF Nifty 50 BeES
118635,2023-05-23,188.3576,Nippon India ETF Nifty 50 BeES
118635,2023-05-24,187.6493,Nippon India ETF Nifty 50 BeES
118635,2023-05-25,186.6277,Nippon India ETF Nifty 50 BeES
118635,2023-05-26,186.847,Nippon India ETF Nifty 50 BeES
118635,2023-05-29,189.0531,Nippon India ETF Nifty 50 BeES
118635,2023-05-30,191.9428,Nippon India ETF Nifty 50 BeES
118635,2023-05-31,191.4153,Nippon India ETF Nifty 50 BeES
118635,2023-06-01,192.1083,Nippon India ETF Nifty 50 BeES
118635,2023-06-02,192.3364,Nippon India ETF Nifty 50 BeES
118635,2023-06-05,190.8949,Nippon India ETF Nifty 50 BeES
118635,2023-06-06,194.8203,Nippon India ETF Nifty 50 BeES
118635,2023-06-07,197.1083,Nippon India ETF Nifty 50 BeES
118635,2023-06-08,197.5157,Nippon India ETF Nifty 50 BeES
118635,2023-06-09,200.1943,Nippon India ETF Nifty 50 BeES
118635,2023-06-12,202.2957,Nippon India ETF Nifty 50 BeES
118635,2023-06-13,202.5358,Nippon India ETF Nifty 50 BeES
118635,2023-06-14,203.182,Nippon India ETF Nifty 50 BeES
118635,2023-06-15,205.8198,Nippon India ETF Nifty 50 BeES
118635,2023-06-16,204.3366,Nippon India ETF Nifty 50 BeES
118635,2023-06-19,207.2635,Nippon India ETF Nifty 50 BeES
118635,2023-06-20,206.9885,Nippon India ETF Nifty 50 BeES
118635,2023-06-21,209.6973,Nippon India ETF Nifty 50 BeES
118635,2023-06-22,209.7965,Nippon India ETF Nifty 50 BeES
118635,2023-06-23,210.4859,Nippon India ETF Nifty 50 BeES
118635,2023-06-26,210.5353,Nippon India ETF Nifty 50 BeES
118635,2023-06-27,209.7285,Nippon India ETF Nifty 50 BeES
118635,2023-06-28,209.3732,Nippon India ETF Nifty 50 BeES
118635,2023-06-29,211.8605,Nippon India ETF Nifty 50 BeES
118635,2023-06-30,207.9906,Nippon India ETF Nifty 50 BeES
118635,2023-07-03,205.9972,Nippon India ETF Nifty 50 BeES
118635,2023-07-04,204.8826,Nippon India ETF Nifty 50 BeES
118635,2023-07-05,203.1861,Nippon India ETF Nifty 50 BeES
118635,2023-07-06,205.8203,Nippon India ETF Nifty 50 BeES
118635,2023-07-07,208.0584,Nippon India ETF Nifty 50 BeES
118635,2023-07-10,209.1775,Nippon India ETF Nifty 50 BeES
118635,2023-07-11,208.1952,Nippon India ETF Nifty 50 BeES
118635,2023-07-12,210.5925,Nippon India ETF Nifty 50 BeES
118635,2023-07-13,207.9786,Nippon India ETF Nifty 50 BeES
118635,2023-07-14,211.7682,Nippon India ETF Nifty 50 BeES
118635,2023-07-17,210.6929,Nippon India ETF Nifty 50 BeES
118635,2023-07-18,210.3497,Nippon India ETF Nifty 50 BeES
118635,2023-07-19,209.7196,Nippon India ETF Nifty 50 BeES
118635,2023-07-20,207.9919,Nippon India ETF Nifty 50 BeES
118635,2023-07-21,211.406,Nippon India ETF Nifty 50 BeES
118635,2023-07-24,212.886,Nippon India ETF Nifty 50 BeES
118635,2023-07-25,215.1265,Nippon India ETF Nifty 50 BeES
118635,2023-07-26,213.0914,Nippon India ETF Nifty 50 BeES
118635,2023-07-27,213.5175,Nippon India ETF Nifty 50 BeES
118635,2023-07-28,214.5412,Nippon India ETF Nifty 50 BeES
118635,2023-07-31,215.1283,Nippon India ETF Nifty 50 BeES
118635,2023-08-01,213.2037,Nippon India ETF Nifty 50 BeES
118635,2023-08-02,215.2008,Nippon India ETF Nifty 50 BeES
118635,2023-08-03,215.5263,Nippon India ETF Nifty 50 BeES
118635,2023-08-04,213.9577,Nippon India ETF Nifty 50 BeES
118635,2023-08-07,210.8403,Nippon India ETF Nifty 50 BeES
118635,2023-08-08,211.9997,Nippon India ETF Nifty 50 BeES
118635,2023-08-09,216.4086,Nippon India ETF Nifty 50 BeES
118635,2023-08-10,214.7275,Nippon India ETF Nifty 50 BeES
118635,2023-08-11,215.1384,Nippon India ETF Nifty 50 BeES
118635,2023-08-14,217.2159,Nippon India ETF Nifty 50 BeES
118635,2023-08-15,215.08,Nippon India ETF Nifty 50 BeES
118635,2023-08-16,214.3468,Nippon India ETF Nifty 50 BeES
118635,2023-08-17,212.9521,Nippon India ETF Nifty 50 BeES
118635,2023-08-18,214.787,Nippon India ETF Nifty 50 BeES
118635,2023-08-21,217.2433,Nippon India ETF Nifty 50 BeES
118635,2023-08-22,217.6386,Nippon India ETF Nifty 50 BeES
118635,2023-08-23,216.2551,Nippon India ETF Nifty 50 BeES
118635,2023-08-24,215.5835,Nippon India ETF Nifty 50 BeES
118635,2023-08-25,214.584,Nippon India ETF Nifty 50 BeES
118635,2023-08-28,212.9833,Nippon India ETF Nifty 50 BeES
118635,2023-08-29,212.9152,Nippon India ETF Nifty 50 BeES
118635,2023-08-30,214.0302,Nippon India ETF Nifty 50 BeES
118635,2023-08-31,215.0022,Nippon India ETF Nifty 50 BeES
118635,2023-09-01,215.0986,Nippon India ETF Nifty 50 BeES
118635,2023-09-04,215.3102,Nippon India ETF Nifty 50 BeES
118635,2023-09-05,215.2774,Nippon India ETF Nifty 50 BeES
118635,2023-09-06,213.1125,Nippon India ETF Nifty 50 BeES
118635,2023-09-07,213.5023,Nippon India ETF Nifty 50 BeES
118635,2023-09-08,212.594,Nippon India ETF Nifty 50 BeES
118635,2023-09-11,210.3696,Nippon India ETF Nifty 50 BeES
118635,2023-09-12,211.1181,Nippon India ETF Nifty 50 BeES
118635,2023-09-13,210.1716,Nippon India ETF Nifty 50 BeES
118635,2023-09-14,210.6726,Nippon India ETF Nifty 50 BeES
118635,2023-09-15,212.2495,Nippon India ETF Nifty 50 BeES
118635,2023-09-18,210.7129,Nippon India ETF Nifty 50 BeES
118635,2023-09-19,210.9808,Nippon India ETF Nifty 50 BeES
118635,2023-09-20,207.9831,Nippon India ETF Nifty 50 BeES
118635,2023-09-21,210.7185,Nippon India ETF Nifty 50 BeES
118635,2023-09-22,208.4938,Nippon India ETF Nifty 50 BeES
118635,2023-09-25,207.7237,Nippon India ETF Nifty 50 BeES
118635,2023-09-26,210.1214,Nippon India ETF Nifty 50 BeES
118635,2023-09-27,209.8264,Nippon India ETF Nifty 50 BeES
118635,2023-09-28,207.8862,Nippon India ETF Nifty 50 BeES
118635,2023-09-29,209.2116,Nippon India ETF Nifty 50 BeES
118635,2023-10-02,210.5066,Nippon India ETF Nifty 50 BeES
118635,2023-10-03,209.5259,Nippon India ETF Nifty 50 BeES
118635,2023-10-04,208.7348,Nippon India ETF Nifty 50 BeES
118635,2023-10-05,208.0992,Nippon India ETF Nifty 50 BeES
118635,2023-10-06,207.8539,Nippon India ETF Nifty 50 BeES
118635,2023-10-09,204.7622,Nippon India ETF Nifty 50 BeES
118635,2023-10-10,204.5637,Nippon India ETF Nifty 50 BeES
118635,2023-10-11,207.6812,Nippon India ETF Nifty 50 BeES
118635,2023-10-12,206.2693,Nippon India ETF Nifty 50 BeES
118635,2023-10-13,205.392,Nippon India ETF Nifty 50 BeES
118635,2023-10-16,203.5157,Nippon India ETF Nifty 50 BeES
118635,2023-10-17,204.644,Nippon India ETF Nifty 50 BeES
118635,2023-10-18,206.7771,Nippon India ETF Nifty 50 BeES
118635,2023-10-19,208.8932,Nippon India ETF Nifty 50 BeES
118635,2023-10-20,206.8758,Nippon India ETF Nifty 50 BeES
118635,2023-10-23,207.8314,Nippon India ETF Nifty 50 BeES
118635,2023-10-24,210.3946,Nippon India ETF Nifty 50 BeES
118635,2023-10-25,211.3835,Nippon India ETF Nifty 50 BeES
118635,2023-10-26,212.3228,Nippon India ETF Nifty 50 BeES
